# SOCRATES band-resolved flux diagnostic (appended time series)
# source (sw/lw) = sw
# n_profile      = 1
# n_layer        = 60
# n_band         = 42
# Profile 1 only. Level 0 = TOA, level n_layer = surface.
# call_index increments once per logged call to this routine for this source (sw/lw), throttled by SOCRATES_BAND_FLUX_STRIDE (currently every 100 call(s)).
# column_absorption = net_down(TOA) - net_down(surface), i.e. net energy this band deposits in the column.
#call_index  band  wl_short_um  wl_long_um  down_toa  up_toa  down_surf  up_surf  net_toa  net_surf  column_absorption
     101      24     1.490000     1.520000   3.416012E+000   1.025584E+000   3.413666E+000   1.024100E+000   2.390427E+000   2.389566E+000   8.608625E-004
     101      25     1.520000     1.680000   2.089115E+001   6.133059E+000   2.069664E+001   6.208992E+000   1.475809E+001   1.448765E+001   2.704412E-001
     101      26     1.680000     1.740000   7.400301E+000   2.221595E+000   7.397785E+000   2.219335E+000   5.178706E+000   5.178449E+000   2.567929E-004
     101      27     1.740000     1.820000   6.859941E+000   2.059096E+000   6.857862E+000   2.057358E+000   4.800845E+000   4.800503E+000   3.423881E-004
     101      28     1.820000     1.940000   7.844991E+000   2.346146E+000   7.833690E+000   2.350107E+000   5.498845E+000   5.483583E+000   1.526137E-002
     101      29     1.940000     2.200000   1.524385E+001   3.493612E+000   1.312728E+001   3.938183E+000   1.175024E+001   9.189093E+000   2.561145E+000
     101      30     2.200000     2.300000   5.897529E+000   1.769619E+000   5.896817E+000   1.769045E+000   4.127910E+000   4.127772E+000   1.379160E-004
     101      31     2.300000     2.450000   6.412228E+000   1.924051E+000   6.411671E+000   1.923501E+000   4.488177E+000   4.488170E+000   7.237912E-006
     101      32     2.450000     2.550000   2.808749E+000   8.421488E-001   2.807872E+000   8.423615E-001   1.966600E+000   1.965510E+000   1.090393E-003
     101      33     2.550000     2.650000   2.466453E+000   7.325507E-001   2.457878E+000   7.373633E-001   1.733903E+000   1.720514E+000   1.338825E-002
     101      34     2.650000     2.900000   5.107089E+000   3.296515E-001   1.529192E+000   4.587575E-001   4.777438E+000   1.070434E+000   3.707004E+000
     101      35     2.900000     3.200000   4.829501E+000   1.438508E+000   4.817471E+000   1.445241E+000   3.390993E+000   3.372230E+000   1.876289E-002
     101      36     3.200000     3.500000   4.479548E+000   1.343895E+000   4.479409E+000   1.343823E+000   3.135653E+000   3.135586E+000   6.730426E-005
     101      37     3.500000     3.900000   5.317470E+000   1.592415E+000   5.314170E+000   1.594251E+000   3.725056E+000   3.719919E+000   5.136838E-003
     101      38     3.900000     5.500000   8.889375E+000   1.748234E+000   6.336694E+000   1.901008E+000   7.141142E+000   4.435686E+000   2.705456E+000
     101      39     5.500000     6.500000   2.171822E+000   6.515436E-001   2.171810E+000   6.515430E-001   1.520278E+000   1.520267E+000   1.105463E-005
     101      40     6.500000     7.000000   6.459457E-001   1.937830E-001   6.459434E-001   1.937830E-001   4.521627E-001   4.521604E-001   2.370234E-006
     101      41     7.000000     9.000000   1.525571E+000   4.557193E-001   1.523390E+000   4.570169E-001   1.069852E+000   1.066373E+000   3.478902E-003
     101      42     9.000000    20.000000   1.633159E+000   3.570039E-001   1.278759E+000   3.836276E-001   1.276155E+000   8.951312E-001   3.810238E-001
     201       1     0.200000     0.300000   5.582456E-006   2.938599E-006   3.776939E-006   1.133082E-006   2.643857E-006   2.643857E-006  -4.911299E-015
     201       2     0.300000     0.345000   2.557270E-003   1.160959E-003   1.994730E-003   5.984189E-004   1.396311E-003   1.396311E-003   9.565853E-013
     201       3     0.345000     0.385000   2.512764E-003   1.006153E-003   2.152302E-003   6.456906E-004   1.506611E-003   1.506611E-003  -5.730525E-013
     201       4     0.385000     0.420000   1.293223E-002   4.781073E-003   1.164451E-002   3.493352E-003   8.151155E-003   8.151155E-003   1.018952E-012
     201       5     0.420000     0.450000   2.349464E-002   8.255229E-003   2.177059E-002   6.531176E-003   1.523941E-002   1.523941E-002  -4.777179E-012
     201       6     0.450000     0.500000   1.310848E-001   4.421893E-002   1.240940E-001   3.722821E-002   8.686582E-002   8.686582E-002  -9.203180E-012
     201       7     0.500000     0.550000   1.748537E-001   5.680007E-002   1.686481E-001   5.059442E-002   1.180536E-001   1.180536E-001   2.322760E-011
     201       8     0.550000     0.610000   2.295775E-001   7.279690E-002   2.239723E-001   6.719170E-002   1.567806E-001   1.567806E-001  -1.517764E-011
     201       9     0.610000     0.690000   5.693172E-001   1.769141E-001   5.605758E-001   1.681727E-001   3.924031E-001   3.924031E-001   6.697981E-011
     201      10     0.690000     0.780000   2.472789E+000   7.577010E-001   2.450126E+000   7.350378E-001   1.715088E+000   1.715088E+000   3.537401E-010
     201      11     0.780000     0.800000   1.063069E+000   3.241398E-001   1.055609E+000   3.166826E-001   7.389296E-001   7.389261E-001   3.487217E-006
     201      12     0.800000     0.870000   5.878988E+000   1.787489E+000   5.844998E+000   1.753499E+000   4.091499E+000   4.091499E+000   5.467029E-007
     201      13     0.870000     0.880000   8.736691E-001   2.649440E-001   8.695958E-001   2.608787E-001   6.087251E-001   6.087171E-001   8.011133E-006
     201      14     0.880000     1.030000   2.249240E+001   6.799491E+000   2.241845E+001   6.725534E+000   1.569291E+001   1.569291E+001   3.354267E-007
     201      15     1.030000     1.080000   9.248799E+000   2.788380E+000   9.227949E+000   2.768385E+000   6.460419E+000   6.459564E+000   8.548360E-004
     201      16     1.080000     1.140000   1.173685E+001   3.535822E+000   1.171566E+001   3.514698E+000   8.201028E+000   8.200963E+000   6.529726E-005
     201      17     1.140000     1.200000   1.143670E+001   3.442659E+000   1.142004E+001   3.426011E+000   7.994038E+000   7.994027E+000   1.093669E-005
     201      18     1.200000     1.240000   8.097833E+000   2.419604E+000   8.068630E+000   2.420589E+000   5.678229E+000   5.648041E+000   3.018721E-002
     201      19     1.240000     1.280000   7.733813E+000   2.325860E+000   7.725340E+000   2.317602E+000   5.407953E+000   5.407738E+000   2.154010E-004
     201      20     1.280000     1.340000   1.109154E+001   3.331768E+000   1.107802E+001   3.323407E+000   7.759775E+000   7.754617E+000   5.157679E-003
     201      21     1.340000     1.420000   1.012492E+001   3.042418E+000   1.011685E+001   3.035055E+000   7.082503E+000   7.081795E+000   7.075601E-004
     201      22     1.420000     1.460000   4.444646E+000   1.227031E+000   4.293737E+000   1.288121E+000   3.217615E+000   3.005616E+000   2.119989E-001
     201      23     1.460000     1.490000   3.316959E+000   9.941708E-001   3.312546E+000   9.937638E-001   2.322788E+000   2.318782E+000   4.005951E-003
     201      24     1.490000     1.520000   3.416012E+000   1.025586E+000   3.413668E+000   1.024101E+000   2.390425E+000   2.389568E+000   8.573427E-004
     201      25     1.520000     1.680000   2.089115E+001   6.133231E+000   2.069679E+001   6.209037E+000   1.475792E+001   1.448775E+001   2.701640E-001
     201      26     1.680000     1.740000   7.400301E+000   2.221596E+000   7.397786E+000   2.219336E+000   5.178705E+000   5.178450E+000   2.548692E-004
     201      27     1.740000     1.820000   6.859941E+000   2.059103E+000   6.857870E+000   2.057361E+000   4.800838E+000   4.800509E+000   3.291933E-004
     201      28     1.820000     1.940000   7.844991E+000   2.346251E+000   7.833808E+000   2.350143E+000   5.498740E+000   5.483666E+000   1.507414E-002
     201      29     1.940000     2.200000   1.524385E+001   3.495728E+000   1.313094E+001   3.939281E+000   1.174812E+001   9.191656E+000   2.556466E+000
