# SOCRATES band-resolved flux diagnostic (appended time series)
# source (sw/lw) = sw
# n_profile      = 1
# n_layer        = 60
# n_band         = 42
# Profile 1 only. Level 0 = TOA, level n_layer = surface.
# call_index increments once per logged call to this routine for this source (sw/lw), throttled by SOCRATES_BAND_FLUX_STRIDE (currently every 100 call(s)).
# column_absorption = net_down(TOA) - net_down(surface), i.e. net energy this band deposits in the column.
#call_index  band  wl_short_um  wl_long_um  down_toa  up_toa  down_surf  up_surf  net_toa  net_surf  column_absorption
   30201      23     1.460000     1.490000   3.316959E+000   3.981704E-001   2.150423E+000   6.451269E-001   2.918788E+000   1.505296E+000   1.413492E+000
   30201      24     1.490000     1.520000   3.416012E+000   6.769849E-001   2.844140E+000   8.532419E-001   2.739027E+000   1.990898E+000   7.481289E-001
   30201      25     1.520000     1.680000   2.089115E+001   1.115717E+000   6.888906E+000   2.066672E+000   1.977543E+001   4.822234E+000   1.495320E+001
   30201      26     1.680000     1.740000   7.400301E+000   1.935837E+000   7.045903E+000   2.113771E+000   5.464464E+000   4.932132E+000   5.323321E-001
   30201      27     1.740000     1.820000   6.859941E+000   1.775840E+000   6.486336E+000   1.945901E+000   5.084101E+000   4.540435E+000   5.436662E-001
   30201      28     1.820000     1.940000   7.844991E+000   1.122010E+000   5.224552E+000   1.567366E+000   6.722981E+000   3.657187E+000   3.065794E+000
   30201      29     1.940000     2.200000   1.524385E+001   3.560009E-001   2.255091E+000   6.765273E-001   1.488785E+001   1.578564E+000   1.330929E+001
   30201      30     2.200000     2.300000   5.897529E+000   1.610461E+000   5.705415E+000   1.711625E+000   4.287068E+000   3.993791E+000   2.932769E-001
   30201      31     2.300000     2.450000   6.412228E+000   1.914351E+000   6.400317E+000   1.920095E+000   4.497877E+000   4.480222E+000   1.765513E-002
   30201      32     2.450000     2.550000   2.808749E+000   4.788647E-001   2.207532E+000   6.622597E-001   2.329885E+000   1.545273E+000   7.846120E-001
   30201      33     2.550000     2.650000   2.466453E+000   1.218804E-001   8.474463E-001   2.542339E-001   2.344573E+000   5.932124E-001   1.751361E+000
   30201      34     2.650000     2.900000   5.107089E+000   1.035069E-005   2.944787E-006   8.834360E-007   5.107079E+000   2.061351E-006   5.107077E+000
   30201      35     2.900000     3.200000   4.829501E+000   2.725303E-001   2.125058E+000   6.375174E-001   4.556971E+000   1.487541E+000   3.069430E+000
   30201      36     3.200000     3.500000   4.479548E+000   1.273454E+000   4.394164E+000   1.318249E+000   3.206094E+000   3.075915E+000   1.301792E-001
   30201      37     3.500000     3.900000   5.317470E+000   7.383995E-001   3.349513E+000   1.004854E+000   4.579071E+000   2.344659E+000   2.234412E+000
   30201      38     3.900000     5.500000   8.889375E+000   4.218267E-002   3.759811E-001   1.127943E-001   8.847193E+000   2.631868E-001   8.584006E+000
   30201      39     5.500000     6.500000   2.171822E+000   6.376285E-001   2.155924E+000   6.467771E-001   1.534193E+000   1.509147E+000   2.504639E-002
   30201      40     6.500000     7.000000   6.459457E-001   5.124318E-002   3.891376E-001   1.167413E-001   5.947026E-001   2.723963E-001   3.223062E-001
   30201      41     7.000000     9.000000   1.525571E+000   2.389105E-002   2.550077E-001   7.650231E-002   1.501680E+000   1.785054E-001   1.323175E+000
   30201      42     9.000000    20.000000   1.633159E+000   6.555718E-003   8.582881E-002   2.574864E-002   1.626603E+000   6.008017E-002   1.566523E+000
   30301       1     0.200000     0.300000   5.582456E-006   3.540013E-006   2.917776E-006   8.753329E-007   2.042443E-006   2.042443E-006  -9.500342E-015
   30301       2     0.300000     0.345000   2.557270E-003   1.374824E-003   1.689209E-003   5.067628E-004   1.182447E-003   1.182447E-003  -8.478979E-013
   30301       3     0.345000     0.385000   2.512764E-003   1.152240E-003   1.943607E-003   5.830820E-004   1.360525E-003   1.360525E-003   3.397626E-012
