# SOCRATES band-resolved flux diagnostic (appended time series)
# source (sw/lw) = lw
# n_profile      = 1
# n_layer        = 60
# n_band         = 17
# Profile 1 only. Level 0 = TOA, level n_layer = surface.
# call_index increments once per logged call to this routine for this source (sw/lw), throttled by SOCRATES_BAND_FLUX_STRIDE (currently every 100 call(s)).
# column_absorption = net_down(TOA) - net_down(surface), i.e. net energy this band deposits in the column.
#call_index  band  wl_short_um  wl_long_um  down_toa  up_toa  down_surf  up_surf  net_toa  net_surf  column_absorption
     301      12     7.633588     8.333333  -1.092824E-010   1.899483E+001   5.260569E-002   1.899951E+001  -1.899483E+001  -1.894691E+001  -4.792150E-002
     301      13     7.042254     7.633588  -1.454974E-010   1.435911E+001   4.493308E-002   1.436342E+001  -1.435911E+001  -1.431848E+001  -4.062663E-002
     301      14     6.451613     7.042254  -4.780443E-011   1.225697E+001   1.286582E-004   1.225697E+001  -1.225697E+001  -1.225684E+001  -1.203880E-004
     301      15     5.464481     6.451613   1.893530E-010   1.477073E+001   3.467158E-005   1.477074E+001  -1.477073E+001  -1.477070E+001  -3.137620E-005
     301      16     4.950495     5.464481   3.490885E-011   4.688525E+000   1.075375E-001   4.702166E+000  -4.688525E+000  -4.594628E+000  -9.389718E-002
     301      17     3.333333     4.950495  -1.401435E-011   4.261382E+000   1.473903E+000   4.943894E+000  -4.261382E+000  -3.469992E+000  -7.913902E-001
     401       1    40.000000 10000.000000   9.804957E-010   2.485938E+001   1.984348E-004   2.485938E+001  -2.485938E+001  -2.485918E+001  -1.947238E-004
     401       2    29.411765    40.000000  -6.272600E-010   2.713920E+001   1.745945E-004   2.713921E+001  -2.713920E+001  -2.713903E+001  -1.689294E-004
     401       3    25.000000    29.411765   6.755130E-011   2.268880E+001   1.586652E-004   2.268880E+001  -2.268880E+001  -2.268864E+001  -1.560462E-004
     401       4    20.833333    25.000000   2.526619E-010   3.424235E+001   4.127002E-003   3.424243E+001  -3.424235E+001  -3.423830E+001  -4.041745E-003
     401       5    19.230769    20.833333  -2.540759E-010   1.820695E+001   5.495263E-002   1.820851E+001  -1.820695E+001  -1.815356E+001  -5.339977E-002
     401       6    17.543860    19.230769   3.592149E-011   2.318881E+001   1.657243E+000   2.325286E+001  -2.318881E+001  -2.159561E+001  -1.593202E+000
     401       7    13.333333    17.543860   9.857786E-010   6.486012E+001   7.630907E+001   8.191125E+001  -6.486012E+001  -5.602186E+000  -5.925793E+001
     401       8    11.627907    13.333333   6.880931E-010   4.387234E+001   6.433025E+000   4.432500E+001  -4.387234E+001  -3.789198E+001  -5.980357E+000
     401       9     9.009009    11.627907   9.332517E-010   7.624335E+001   3.116606E+000   7.644820E+001  -7.624335E+001  -7.333159E+001  -2.911762E+000
     401      10     8.695652     9.009009   3.326672E-011   9.101497E+000   9.524122E-005   9.101499E+000  -9.101497E+000  -9.101404E+000  -9.293221E-005
     401      11     8.333333     8.695652  -1.332858E-010   1.027879E+001   2.680024E-005   1.027879E+001  -1.027879E+001  -1.027876E+001  -2.563418E-005
     401      12     7.633588     8.333333  -8.327294E-011   1.870949E+001   5.073207E-002   1.871521E+001  -1.870949E+001  -1.866448E+001  -4.501061E-002
     401      13     7.042254     7.633588  -1.082676E-010   1.412449E+001   4.320662E-002   1.412972E+001  -1.412449E+001  -1.408652E+001  -3.797280E-002
     401      14     6.451613     7.042254  -3.467404E-011   1.204038E+001   1.213315E-004   1.204039E+001  -1.204038E+001  -1.204027E+001  -1.117026E-004
     401      15     5.464481     6.451613   1.319793E-010   1.447599E+001   3.295948E-005   1.447600E+001  -1.447599E+001  -1.447596E+001  -2.902118E-005
     401      16     4.950495     5.464481   2.305606E-011   4.578382E+000   1.028288E-001   4.594413E+000  -4.578382E+000  -4.491585E+000  -8.679730E-002
     401      17     3.333333     4.950495  -8.650580E-012   4.070699E+000   1.431756E+000   4.809366E+000  -4.070699E+000  -3.377610E+000  -6.930887E-001
     501       1    40.000000 10000.000000   9.331593E-010   2.476888E+001   1.970785E-004   2.476889E+001  -2.476888E+001  -2.476869E+001  -1.925818E-004
     501       2    29.411765    40.000000  -5.876615E-010   2.701559E+001   1.715200E-004   2.701560E+001  -2.701559E+001  -2.701543E+001  -1.648926E-004
     501       3    25.000000    29.411765   6.261303E-011   2.257055E+001   1.566313E-004   2.257056E+001  -2.257055E+001  -2.257040E+001  -1.535287E-004
     501       4    20.833333    25.000000   2.316476E-010   3.404141E+001   3.990316E-003   3.404151E+001  -3.404141E+001  -3.403752E+001  -3.895006E-003
     501       5    19.230769    20.833333  -2.306848E-010   1.808949E+001   5.246511E-002   1.809119E+001  -1.808949E+001  -1.803872E+001  -5.076673E-002
     501       6    17.543860    19.230769   3.237766E-011   2.302269E+001   1.592740E+000   2.309313E+001  -2.302269E+001  -2.150039E+001  -1.522295E+000
     501       7    13.333333    17.543860   8.718111E-010   6.210201E+001   7.561505E+001   8.124903E+001  -6.210201E+001  -5.633977E+000  -5.646803E+001
     501       8    11.627907    13.333333   5.929781E-010   4.339305E+001   6.257388E+000   4.389594E+001  -4.339305E+001  -3.763855E+001  -5.754493E+000
     501       9     9.009009    11.627907   7.804033E-010   7.533443E+001   2.990507E+000   7.555947E+001  -7.533443E+001  -7.256897E+001  -2.765460E+000
     501      10     8.695652     9.009009   2.701284E-011   8.979282E+000   9.157886E-005   8.979285E+000  -8.979282E+000  -8.979194E+000  -8.888627E-005
     501      11     8.333333     8.695652  -1.073566E-010   1.013557E+001   2.552346E-005   1.013557E+001  -1.013557E+001  -1.013555E+001  -2.420046E-005
     501      12     7.633588     8.333333  -6.613154E-011   1.842981E+001   4.902181E-002   1.843642E+001  -1.842981E+001  -1.838739E+001  -4.241438E-002
     501      13     7.042254     7.633588  -8.426326E-011   1.389463E+001   4.163678E-002   1.390065E+001  -1.389463E+001  -1.385901E+001  -3.561871E-002
     501      14     6.451613     7.042254  -2.640443E-011   1.182815E+001   1.147184E-004   1.182816E+001  -1.182815E+001  -1.182805E+001  -1.040627E-004
     501      15     5.464481     6.451613   9.716961E-011   1.418741E+001   3.142595E-005   1.418741E+001  -1.418741E+001  -1.418738E+001  -2.697158E-005
     501      16     4.950495     5.464481   1.621236E-011   4.471085E+000   9.845685E-002   4.489014E+000  -4.471085E+000  -4.390557E+000  -8.052835E-002
     501      17     3.333333     4.950495  -5.748402E-012   3.906268E+000   1.390210E+000   4.677955E+000  -3.906268E+000  -3.287745E+000  -6.185224E-001
     601       1    40.000000 10000.000000   8.948025E-010   2.467994E+001   1.957831E-004   2.467995E+001  -2.467994E+001  -2.467975E+001  -1.905314E-004
     601       2    29.411765    40.000000  -5.559038E-010   2.689395E+001   1.686024E-004   2.689395E+001  -2.689395E+001  -2.689378E+001  -1.610992E-004
     601       3    25.000000    29.411765   5.867662E-011   2.245532E+001   1.546759E-004   2.245532E+001  -2.245532E+001  -2.245516E+001  -1.510613E-004
     601       4    20.833333    25.000000   2.150706E-010   3.384471E+001   3.864514E-003   3.384482E+001  -3.384471E+001  -3.384095E+001  -3.760202E-003
     601       5    19.230769    20.833333  -2.124052E-010   1.797507E+001   5.017673E-002   1.797689E+001  -1.797507E+001  -1.792671E+001  -4.836114E-002
     601       6    17.543860    19.230769   2.961364E-011   2.286168E+001   1.532318E+000   2.293722E+001  -2.286168E+001  -2.140490E+001  -1.456780E+000
     601       7    13.333333    17.543860   7.845777E-010   5.974487E+001   7.492640E+001   8.060827E+001  -5.974487E+001  -5.681864E+000  -5.406301E+001
     601       8    11.627907    13.333333   5.218244E-010   4.293964E+001   6.087909E+000   4.348405E+001  -4.293964E+001  -3.739614E+001  -5.543498E+000
     601       9     9.009009    11.627907   6.692424E-010   7.447114E+001   2.871328E+000   7.471272E+001  -7.447114E+001  -7.184139E+001  -2.629744E+000
     601      10     8.695652     9.009009   2.258882E-011   8.863806E+000   8.808394E-005   8.863809E+000  -8.863806E+000  -8.863721E+000  -8.500449E-005
     601      11     8.333333     8.695652  -8.912582E-011   1.000033E+001   2.435298E-005   1.000034E+001  -1.000033E+001  -1.000031E+001  -2.290499E-005
     601      12     7.633588     8.333333  -5.424683E-011   1.816754E+001   4.743999E-002   1.817495E+001  -1.816754E+001  -1.812751E+001  -4.002631E-002
