H2                   200  6000  1000
 9.17478660E+00  2.15854460E-02 -6.44121340E-06  9.37556810E-10 -5.42898040E-14  3.86668750E+03 -2.10232890E+01
 2.92045330E-02  4.80170620E-02 -3.53442340E-05  1.53350650E-08 -2.80776990E-12  6.38212010E+03  2.60612530E+01
C5H9O                300  5000  1000
 9.17478660E+00  2.15854460E-02 -6.44121340E-06  9.37556810E-10 -5.42898040E-14  3.86668750E+03 -2.10232890E+01
 2.92045330E-02  4.80170620E-02 -3.53442340E-05  1.53350650E-08 -2.80776990E-12  6.38212010E+03  2.60612530E+01
C5H9O3               300  5000  1000
 9.17478660E+00  2.15854460E-02 -6.44121340E-06  9.37556810E-10 -5.42898040E-14  3.86668750E+03 -2.10232890E+01
 2.92045330E-02  4.80170620E-02 -3.53442340E-05  1.53350650E-08 -2.80776990E-12  6.38212010E+03  2.60612530E+01
N2                   300  5000  1000
 2.92664000E+00  1.48797680E-03 -5.68476000E-07  1.00970380E-10 -6.75335100E-15 -9.22797700E+02  5.98052800E+00
 3.29867700E+00  1.40824040E-03 -3.96322200E-06  5.64151500E-09 -2.44485400E-12 -1.02089990E+03  3.95037200E+00
He                   300  5000  1000
 2.50000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.45375000E+02  9.15348900E-01
 2.50000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.45375000E+02  9.15348800E-01
Ar                   300  5000  1000
 2.50000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.45375000E+02  4.36600000E+00
 2.50000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.45375000E+02  4.36600000E+00
N-4S                 300  5000  1000
 2.45026800E+00  1.06614580E-04 -7.46533700E-08  1.87965200E-11 -1.02598390E-15  5.61160400E+04  4.44875800E+00
 2.50307100E+00 -2.18001800E-05  5.42052900E-08 -5.64756000E-11  2.09990400E-14  5.60989000E+04  4.16756600E+00
N-2D                 300  5000  1000
 4.00032334E+00 -3.86781550E-07  1.76714847E-10 -3.50270212E-14  2.53528489E-18  8.33498300E+04  4.04562956E+00
 4.00284490E+00 -1.39229217E-05  2.72695915E-08 -2.40314621E-11  7.93102064E-15  8.33495069E+04  4.03430933E+00
NH                   300  5000  1000
 2.76024900E+00  1.37534630E-03 -4.45191400E-07  7.69279100E-11 -5.01759200E-15  4.20782800E+04  5.85719900E+00
 3.33975800E+00  1.25300860E-03 -3.49164500E-06  4.21881200E-09 -1.55761790E-12  4.18504700E+04  2.50718000E+00
NH2                  300  5000  1000
 2.96131100E+00  2.93269900E-03 -9.06360000E-07  1.61725750E-10 -1.20420030E-14  2.19197600E+04  5.77787800E+00
 3.43249300E+00  3.29954000E-03 -6.61360000E-06  8.59094700E-09 -3.57204600E-12  2.17722700E+04  3.09011000E+00
NH3                  300  5000  1000
 2.46190400E+00  6.05916600E-03 -2.00497600E-06  3.13600300E-10 -1.93831700E-14 -6.49326900E+03  7.47209700E+00
 2.20435100E+00  1.01147650E-02 -1.46526480E-05  1.44723500E-08 -5.32850900E-12 -6.52548800E+03  8.12713800E+00
NNH                  250  4000  1000
 4.41534200E+00  1.61438790E-03 -1.63289430E-07 -8.55984600E-11  1.61479090E-14  2.78802900E+04  9.04288800E-01
 3.50134400E+00  2.05358600E-03  7.17040900E-07  4.92134800E-10 -9.67117000E-13  2.83334700E+04  6.39183700E+00
NO                   300  5000  1000
 3.24543500E+00  1.26913830E-03 -5.01589000E-07  9.16928300E-11 -6.27541900E-15  9.80084000E+03  6.41729300E+00
 3.37654100E+00  1.25306340E-03 -3.30275000E-06  5.21781000E-09 -2.44626200E-12  9.81796100E+03  5.82959000E+00
NO2                  300  5000  1000
 4.68285900E+00  2.46242900E-03 -1.04225850E-06  1.97690200E-10 -1.39171680E-14  2.26129200E+03  9.88598500E-01
 2.67060000E+00  7.83850000E-03 -8.06386400E-06  6.16171400E-09 -2.32015000E-12  2.89629000E+03  1.16120710E+01
N2O                  300  5000  1000
 4.71897700E+00  2.87371300E-03 -1.19749580E-06  2.25055100E-10 -1.57533700E-14  8.16581100E+03 -1.65725040E+00
 2.54305700E+00  9.49219300E-03 -9.79277500E-06  6.26384400E-09 -1.90182500E-12  8.76510000E+03  9.51122200E+00
NCN                  300  4000  1500
 6.65212000E+00  6.10803400E-04 -1.38972660E-07  2.69554900E-12  1.66994390E-15  5.17240300E+04 -1.13851660E+01
 3.10127000E+00  9.98167400E-03 -9.92070100E-06  4.75891900E-09 -8.96862600E-13  5.28575700E+04  7.31757900E+00
HNO                  300  5000  1000
 3.61514400E+00  3.21248500E-03 -1.26033700E-06  2.26729700E-10 -1.53623580E-14  1.06619110E+04  4.81026300E+00
 2.78440200E+00  6.60964600E-03 -9.30022300E-06  9.43798000E-09 -3.75314600E-12  1.09187790E+04  9.03562900E+00
CN                   300  5000  1000
 3.72011900E+00  1.51835060E-04  1.98738100E-07 -3.79837100E-11  1.32822960E-15  5.11162600E+04  2.88859700E+00
 3.66320400E+00 -1.15652900E-03  2.16340900E-06  1.85420800E-10 -8.21469500E-13  5.12811800E+04  3.73901500E+00
HCN                  300  5000  1000
 3.65007700E+00  3.46099800E-03 -1.27427880E-06  2.21765500E-10 -1.47717740E-14  1.49839160E+04  2.39322000E+00
 2.49046200E+00  8.61128000E-03 -1.03103420E-05  7.48149800E-09 -2.22910900E-12  1.52083440E+04  7.90498100E+00
H2CN                 300  4000  1000
 5.20970300E+00  2.96929100E-03 -2.85558900E-07 -1.63555040E-10  3.04325900E-14  2.76771100E+04 -4.44447800E+00
 2.85166100E+00  5.69523300E-03  1.07114030E-06 -1.62261200E-09 -2.35110800E-13  2.86378200E+04  8.99275100E+00
HCNN                 300  5000  1000
 5.89462930E+00  3.98959590E-03 -1.59823800E-06  2.92493950E-10 -2.00946860E-14  5.34529460E+04 -5.10300300E+00
 2.52431940E+00  1.59606190E-02 -1.88163540E-05  1.21255400E-08 -3.23573780E-12  5.42619840E+04  1.16758700E+01
HCNO                 250  4000  1000
 6.69241200E+00  2.36836000E-03 -2.37151000E-07 -1.27550330E-10  2.40713700E-14  1.69473600E+04 -1.24543450E+01
 3.18485800E+00  9.75231600E-03 -1.28020280E-06 -6.16310400E-09  3.22627500E-12  1.79790700E+04  6.12384300E+00
HOCN                 250  4000  1000
 5.64560700E+00  2.29820600E-03 -2.16262900E-07 -1.21480140E-10  2.23863600E-14 -3.17810900E+03 -3.59026300E+00
 3.62829200E+00  5.66418400E-03 -1.17020560E-07 -2.34863800E-09  8.01640200E-13 -2.47592500E+03  7.47682500E+00
HNCO                 300  4000  1000
 6.21186700E+00  2.29713700E-03 -2.21612800E-07 -1.22204380E-10  2.27240600E-14 -1.47707250E+04 -8.01663300E+00
 3.69405900E+00  6.65723600E-03 -5.05446800E-08 -3.47341100E-09  1.36056940E-12 -1.39197580E+04  5.71274200E+00
HON                  300  5000  1671
 3.78577430E+00  2.86062728E-03 -1.02423922E-06  1.64463139E-10 -9.77943616E-15  2.93319701E+04  3.12193293E+00
 3.33656431E+00  2.67682939E-03  5.61801303E-07 -1.11362279E-09  2.84076438E-13  2.95979751E+04  5.96343188E+00
NCO                  300  5000  1000
 5.01204500E+00  2.62677300E-03 -1.10824330E-06  2.09386000E-10 -1.46034700E-14  1.73718500E+04 -1.83007500E+00
 2.83032000E+00  8.87149000E-03 -8.94563600E-06  5.87691800E-09 -1.90773400E-12  1.80054300E+04  9.49883100E+00
HNO2                 300  4000  1500
 6.47962900E+00  1.99527400E-03 -1.74038600E-07 -9.69587200E-11  1.70147900E-14 -9.99927100E+03 -1.06728570E+01
 1.93483800E+00  1.01003610E-02 -4.96461600E-06  8.70112100E-10 -2.32413500E-15 -8.10548400E+03  1.47325000E+01
HONO                 300  5000  1000
 5.48689200E+00  4.21806400E-03 -1.64914260E-06  2.97187600E-10 -2.02114800E-14 -1.12686460E+04 -2.99700200E+00
 2.29041300E+00  1.40992230E-02 -1.36787170E-05  7.49878000E-09 -1.87690500E-12 -1.04319450E+04  1.32807690E+01
NO3                  300  5000  1000
 7.12030700E+00  3.24622800E-03 -1.43161340E-06  2.79705300E-10 -2.01300700E-14  5.86447900E+03 -1.21373010E+01
 1.22107630E+00  1.87879700E-02 -1.34432120E-05  1.27460130E-09  1.35406010E-12  7.47314400E+03  1.84020200E+01
HONO2                300  4000  1500
 9.75614800E+00  1.90094700E-03 -3.24001900E-07 -3.97663800E-11  1.10033410E-14 -1.94224400E+04 -2.69002300E+01
 7.87766700E-01  2.38232900E-02 -2.20596400E-05  1.03404850E-08 -1.97285600E-12 -1.63044250E+04  2.10896400E+01
CH3ONO               300  4000  1500
 1.13612890E+01  4.15934900E-03 -4.14567000E-07 -1.69514000E-10  3.02873200E-14 -1.28148150E+04 -3.54543400E+01
 1.49034510E+00  2.64543300E-02 -2.11233100E-05  9.41439900E-09 -1.81120400E-12 -9.12578200E+03  1.81376600E+01
CH3NO2               300  4000  1500
 1.09015790E+01  4.32638100E-03 -4.20354700E-07 -1.89307000E-10  3.41744400E-14 -1.37086180E+04 -3.07318300E+01
 3.22471600E-01  2.66514600E-02 -1.93057300E-05  7.76262000E-09 -1.39874610E-12 -9.59752700E+03  2.72615600E+01
CH3NO                300  4000  1500
 8.82054700E+00  3.70623300E-03 -2.89474000E-07 -1.89791000E-10  3.23754400E-14  5.36286200E+03 -2.21322000E+01
 2.10995500E+00  1.51782160E-02 -7.07178900E-06  1.51061080E-09 -1.60420350E-13  8.29361200E+03  1.56970230E+01
CH3ONO2              300  4000  1500
 1.43618850E+01  4.11224300E-03 -5.11305200E-07 -1.49643640E-10  3.01215600E-14 -1.97244000E+04 -5.13184100E+01
 7.80335400E-01  3.45420300E-02 -2.82232700E-05  1.23232440E-08 -2.30216400E-12 -1.46534650E+04  2.24575100E+01
C3H7O                300  5000  1000
 7.93919420E+00  1.59497130E-02 -4.72068500E-06  6.84053480E-10 -3.95399350E-14 -1.54257270E+04 -2.76003010E+01
-1.84931550E+00  4.10015100E-02 -2.54725640E-05  5.89854340E-09  2.34561960E-13 -1.26042650E+04  2.35337830E+01
C4H9O                300  5000  1000
 1.08161110E+01  2.04849930E-02 -6.12612710E-06  8.93178750E-10 -5.17843620E-14 -1.92811310E+04 -4.12957710E+01
-1.95327960E+00  5.21634150E-02 -3.10300130E-05  6.12449510E-09  7.11754390E-13 -1.55101920E+04  2.57509210E+01
C3H2                 300  5000  1000
 6.53085300E+00  5.87031600E-03 -1.72077600E-06  2.12749800E-10 -8.29191000E-15  5.11521300E+04 -1.12272780E+01
 2.69107700E+00  1.48036640E-02 -3.25055100E-06 -8.64436300E-09  5.28487700E-12  5.21907200E+04  8.75739100E+00
aC3H4                300  5000  1000
 6.10415280E+00  1.13833900E-02 -4.03684000E-06  6.62473520E-10 -4.15767040E-14  2.03720970E+04 -9.70453180E+00
 1.12199900E+00  2.41315760E-02 -1.46200230E-05  3.34716410E-09  9.08834780E-14  2.18102210E+04  1.63263610E+01
pC3H4                300  5000  1000
 5.96553670E+00  1.13269200E-02 -3.96639330E-06  6.44392980E-10 -4.01195770E-14  1.96645990E+04 -8.26148470E+00
 2.06190180E+00  2.05996860E-02 -1.05565810E-05  1.34533470E-09  4.79995330E-13  2.08493220E+04  1.23625220E+01
C2H3CHO              300  5000  1000
 1.22178250E+01  1.29615880E-02 -6.17746540E-06  1.25014050E-09 -9.11699710E-14 -1.51248860E+04 -4.16534370E+01
 9.31374370E-01  3.55744180E-02 -3.33472640E-05  2.83980340E-08 -1.13956440E-11 -1.06143290E+04  2.10594920E+01
C4H2                 300  5000  1000
 9.03140700E+00  6.04725200E-03 -1.94878800E-06  2.75486300E-10 -1.38560800E-14  5.29473500E+04 -2.38506700E+01
 4.00519100E+00  1.98100000E-02 -9.86587700E-06 -6.63515800E-09  6.07741300E-12  5.42406500E+04  1.84573600E+00
C4H4                 300  5000  1000
 6.33592320E+00  1.51220390E-02 -5.72265390E-06  9.82675050E-10 -6.36381680E-14  3.39155600E+04 -7.33579750E+00
 1.51924670E+00  2.99647520E-02 -1.94559490E-05  3.98373200E-09  6.42563480E-13  3.49971410E+04  1.67836570E+01
tC4H4                300  5000  1000
 8.67126390E+00  1.16623200E-02 -4.10495340E-06  6.69399700E-10 -4.17884080E-14  3.43339040E+04 -2.02739530E+01
 2.14471550E+00  2.77530360E-02 -1.64768120E-05  2.92142510E-09  5.13877240E-13  3.62649080E+04  1.40154680E+01
cC4H6                300  5000  1000
 8.95631360E+00  1.74556650E-02 -6.36103820E-06  1.06355680E-09 -6.75944290E-14  2.50131890E+04 -2.41222830E+01
-2.38887790E-01  3.93458080E-02 -2.20486070E-05  2.90830340E-09  1.08028640E-12  2.78017460E+04  2.44476740E+01
12C4H6               300  5000  1000
 8.82618380E+00  1.58439170E-02 -5.32888320E-06  8.38874750E-10 -5.09560420E-14  1.53735970E+04 -2.14616380E+01
 1.31610990E+00  3.27816900E-02 -1.73679840E-05  3.15490540E-09  2.44415250E-13  1.77897360E+04  1.86520390E+01
1C4H6                300  5000  1000
 8.31479280E+00  1.65023150E-02 -5.63127970E-06  8.99076200E-10 -5.53412360E-14  1.60299180E+04 -1.86314260E+01
 1.47751750E+00  3.30414320E-02 -1.81985470E-05  3.29132210E-09  4.17838530E-13  1.80940270E+04  1.74276050E+01
2C4H6                300  5000  1000
 8.62662040E+00  1.55367210E-02 -5.12988570E-06  8.00303710E-10 -4.84877840E-14  1.34369370E+04 -2.15749890E+01
 1.94849460E+00  2.82191690E-02 -1.18154860E-05  1.18044170E-09  2.52652420E-13  1.58471100E+04  1.50142250E+01
lC6H4                300  5000  1000
 1.27152090E+01  1.38396620E-02 -4.37654400E-06  3.15416360E-10  4.66190260E-14  5.70310610E+04 -3.94646000E+01
 2.95902250E-01  5.80533180E-02 -6.77667560E-05  4.33767620E-08 -1.14188640E-11  6.00013710E+04  2.23189700E+01
lC6H6                300  5000  1000
 1.30239630E+01  1.84558000E-02 -6.50404000E-06  1.05888000E-09 -6.58829000E-14  3.67045430E+04 -4.21141450E+01
-1.37336000E+00  5.44308000E-02 -3.01877000E-05 -1.98465000E-09  5.08363000E-12  4.07399000E+04  3.29330000E+01
lC6H8                300  5000  1000
 1.43265650E+01  2.23553050E-02 -7.84420170E-06  1.27688600E-09 -7.96417920E-14  6.55546110E+03 -5.53247960E+01
-1.96812830E+00  6.48691800E-02 -4.27246270E-05  8.63224960E-09  1.22623840E-12  1.11200090E+04  2.93830380E+01
cC6H4                300  5000  1000
 1.37286390E+01  1.48000000E-02 -5.90080000E-06  1.05160000E-09 -6.99390000E-14  3.75159420E+04 -5.35411560E+01
-2.95830000E+00  6.18200000E-02 -4.71720000E-05  1.04380000E-08  1.48180000E-12  4.17930000E+04  3.18270000E+01
cC6H6                300  5000  1315
 8.74520420E+00  2.40077800E-02 -8.98179680E-06  1.52909670E-09 -9.83815550E-14  5.30386960E+03 -2.67564900E+01
-4.60981370E+00  5.87422890E-02 -3.65577330E-05  5.98004620E-09  1.65499680E-12  9.02951860E+03  4.26359560E+01
cC6H8                300  5000  1000
 1.43265650E+01  2.23553050E-02 -7.84420170E-06  1.27688600E-09 -7.96417920E-14  6.55546110E+03 -5.53247960E+01
-1.96812830E+00  6.48691800E-02 -4.27246270E-05  8.63224960E-09  1.22623840E-12  1.11200090E+04  2.93830380E+01
cC6H10               300  5000  1000
 1.10123580E+01  3.25949970E-02 -1.20117710E-05  2.02311150E-09 -1.29178930E-13 -6.74919710E+03 -3.80376820E+01
-6.43860050E+00  7.75187390E-02 -4.85301130E-05  9.78413970E-09  1.15535210E-12 -1.78449120E+03  5.29365580E+01
cC8H10               300  5000  1000
 1.70642090E+01  2.81088000E-02 -9.28469490E-06  1.44577050E-09 -8.73110040E-14 -6.40964640E+03 -6.80265070E+01
-3.10237670E+00  7.27352570E-02 -3.99506130E-05  6.69471810E-09  8.69788510E-13  1.62027470E+02  3.99969100E+01
C6H10                300  5000  1000
 1.51039680E+01  2.46442260E-02 -8.10958860E-06  1.26277000E-09 -7.64398040E-14 -1.71611020E+02 -5.33420740E+01
-8.03638280E-01  6.47606550E-02 -3.79357300E-05  4.06326620E-09  2.74038260E-12  4.35633980E+03  2.97027130E+01
C3H3                 300  5000  1000
 7.81167850E+00  5.61433330E-03 -1.27910880E-06  1.52699740E-10 -7.71610590E-15  3.80244850E+04 -1.65933140E+01
 1.91262610E+00  2.37303820E-02 -2.37435140E-05  1.39034550E-08 -3.51106230E-12  3.96166290E+04  1.35643020E+01
C3H5OO               300  5000  1000
 8.89339460E+00  1.58922090E-02 -4.81323970E-06  7.03692270E-10 -4.06324960E-14  7.47517460E+03 -1.65524700E+01
-7.57806520E-02  4.57625240E-02 -3.83686060E-05  1.53462260E-08 -2.02893950E-12  9.43134280E+03  2.79279980E+01
CH2CHCO              300  5000  1000
 1.00700270E+01  5.41333333E-03 -8.13333333E-07  0.00000000E+00  0.00000000E+00  3.31196520E+03 -2.67741640E+01
 6.88339998E-01  2.96916174E-02 -2.44631000E-05  1.08326433E-08 -2.07947369E-12  6.14549990E+03  2.24878210E+01
1C3H5                300  4000  1000
 7.26761830E+00  9.95842090E-03 -2.45575300E-06  3.05401180E-10 -1.55593210E-14  2.75231740E+04 -1.28718000E+01
 1.21738980E+00  2.43436550E-02 -1.70271470E-05  9.02195920E-09 -2.49572870E-12  2.95548110E+04  1.95366840E+01
2C3H5                300  4000  1000
 7.85362050E+00  9.57483520E-03 -2.38177310E-06  3.03280150E-10 -1.60030820E-14  2.82400100E+04 -1.66147860E+01
 3.77936210E-01  3.02345470E-02 -2.74635510E-05  1.71045860E-08 -4.91955830E-12  3.05268160E+04  2.25320420E+01
nC4H3                300  5000  1000
 8.15944940E+00  8.45333000E-03 -2.25541410E-06  3.01411670E-10 -1.63877940E-14  6.24148060E+04 -1.55393320E+01
 1.35561200E+00  3.28203660E-02 -3.51093660E-05  2.06363210E-08 -5.06054360E-12  6.39115470E+04  1.80025880E+01
iC4H3                300  5000  1000
 1.13140970E+01  5.01441400E-03 -5.35044500E-07 -2.82530900E-10  5.40327900E-14  5.18121170E+04 -3.06243520E+01
 6.54579900E+00  1.24247700E-02  5.60322600E-07 -5.63114100E-09  1.66521800E-12  5.35250300E+04 -4.26408200E+00
nC4H5                300  5000  1000
 8.77244400E+00  1.26763050E-02 -3.59771590E-06  5.03476980E-10 -2.82907820E-14  3.85293770E+04 -1.99706400E+01
-1.11098060E+00  4.65973240E-02 -4.58651160E-05  2.37673670E-08 -5.06237500E-12  4.07322700E+04  2.90182110E+01
iC4H5                300  5000  1040
 9.05449980E+00  1.29567000E-02 -3.72000000E-06  3.33333333E-10 -0.00000000E+00  3.34113130E+04 -2.25461650E+01
 4.12679000E-01  3.52968000E-02 -2.27193000E-05  5.62976000E-09  0.00000000E+00  3.58921400E+04  2.25435540E+01
13C4H5               300  5000  1000
 9.78345810E+00  1.08644920E-02 -2.84747490E-06  3.76317060E-10 -2.03449540E-14  3.40971750E+04 -2.46366810E+01
 2.16352870E+00  3.11859360E-02 -2.32029980E-05  9.79141570E-09 -1.78143510E-12  3.63400000E+04  1.51581500E+01
14C4H5               300  5000  1000
 1.02402530E+01  1.02477630E-02 -2.60920840E-06  3.36543960E-10 -1.78358030E-14  3.98549920E+04 -2.68962270E+01
 5.64574600E-01  4.23669330E-02 -4.69846710E-05  3.07572630E-08 -8.50658350E-12  4.23554770E+04  2.19915010E+01
21C4H5               300  5000  1000
 1.03565700E+01  9.68464460E-03 -2.37205520E-06  2.98074400E-10 -1.55563890E-14  3.28149310E+04 -2.80886960E+01
 1.11408690E+00  3.70019600E-02 -3.93027990E-05  2.73545330E-08 -8.21610310E-12  3.55850000E+04  1.99354900E+01
cC6H5                300  5000  1100
 1.05401400E+01  1.73260310E-02 -5.37265350E-06  8.00943760E-10 -4.69917350E-14  3.44290420E+04 -3.32320850E+01
-3.50548510E+00  5.12160620E-02 -2.84979030E-05  1.32929090E-09  2.71573820E-12  3.85523950E+04  4.05964510E+01
lC6H7                300  5000  1000
 1.60836670E+01  1.46528450E-02 -3.92463020E-06  5.26682480E-10 -2.87577440E-14  4.22502080E+04 -5.74045640E+01
-1.89885320E+00  6.90147950E-02 -6.23727970E-05  2.69894470E-08 -4.42278550E-12  4.67975900E+04  3.39540020E+01
lC6H9                300  5000  1000
 1.44881870E+01  2.47750000E-02 -8.04670000E-06  1.23860000E-09 -7.42370000E-14  3.21045960E+03 -4.81269350E+01
-8.08090000E-01  6.07170000E-02 -3.44000000E-05  5.90370000E-09  9.68240000E-13  7.94540000E+03  3.29550000E+01
cC6H7                300  5000  1000
 1.61511020E+01  1.60768420E-02 -4.63928930E-06  6.56124320E-10 -3.70837700E-14  1.66402460E+04 -6.30127300E+01
-1.10019670E+00  6.06523190E-02 -4.17878760E-05  9.91686470E-09  5.26584360E-13  2.15587500E+04  2.69260060E+01
cC6H9                300  5000  1000
 1.32149010E+01  2.54761020E-02 -8.21153750E-06  1.25894540E-09 -7.53377330E-14  3.19278500E+03 -4.76695600E+01
-5.61140200E+00  7.35848100E-02 -4.82743130E-05  1.17497110E-08  2.14267840E-13  8.63838090E+03  5.07312930E+01
cC5H5                300  5000  1495
 1.20789290E+01  1.24191740E-02 -3.51190760E-06  4.90883000E-10 -2.75983950E-14  2.53616540E+04 -4.15641140E+01
 1.13846800E+00  3.74575780E-02 -2.18672690E-05  4.43325290E-09  2.44626070E-13  2.88509240E+04  1.67583690E+01
cC5H6                300  5000  1350
 1.03750320E+01  1.86971170E-02 -6.72244140E-06  1.11371880E-09 -7.03483160E-14  1.10543100E+04 -3.47974630E+01
 2.98258100E-01  4.14836150E-02 -2.23484570E-05  2.69612930E-09  1.10384530E-12  1.43420230E+04  1.90391460E+01
CH2NH                300  4000  1000
 5.22158900E+00  4.74852500E-03  4.17915800E-07  2.60661200E-10  4.70314000E-14  8.65721900E+03  4.50077600E+00
 2.36587800E+00  6.78057000E-03  2.42299900E-06 -6.15782400E-10 -1.61509710E-12  9.97114100E+03  1.23071760E+01
CHCN                 200  6000  1000
 6.56314169E+00  3.48040967E-03 -1.24603080E-06  2.00764486E-10 -1.20044547E-14  7.11347086E+04 -9.86556141E+00
 1.87184307E+00  2.60611314E-02 -4.62723965E-05  4.18609731E-08 -1.45352705E-11  7.20340360E+04  1.22173228E+01
CH3CN                200  6000  1000
 4.97319556E+00  9.82585931E-03 -3.53150585E-06  5.70121357E-10 -3.41242359E-14  1.74116304E+04 -2.23784096E+00
 5.06585777E+00 -2.94992510E-03  3.52827212E-05 -4.04524450E-08  1.48573373E-11  1.80461340E+04  4.42065468E-01
N2O3                 200  6000  1000
 9.08583845E+00  3.37756330E-03 -1.31583890E-06  2.30762329E-10 -1.47151267E-14  7.27160146E+03 -1.55361904E+01
 5.81083964E+00  1.43330962E-02 -1.96208597E-05  1.73060735E-08 -6.46553954E-12  8.19184453E+03  1.20461321E+00
NH2OH                200  6000  1000
 3.98241375E+00  7.99825642E-03 -2.74883544E-06  4.22874218E-10 -2.42498273E-14 -6.44279418E+03  3.22666600E+00
 2.67285464E+00  1.13645347E-02 -4.92179546E-06 -9.18041765E-11  6.06669407E-13 -6.08956846E+03  1.00068112E+01
N2O4                 300  5000  1000
 1.04822010E+01  5.97227200E-03 -2.56404300E-06  4.91688500E-10 -3.49096900E-14 -2.84998800E+03 -2.61228900E+01
 3.62459200E+00  2.47470800E-02 -2.17287400E-05  9.92710300E-09 -2.22281700E-12 -9.12824100E+02  9.45717400E+00
N2H2                 300  5000  1000
 3.37118500E+00  6.03996800E-03 -2.30385300E-06  4.06278900E-10 -2.71314400E-14  2.41817200E+04  4.98058500E+00
 1.61799940E+00  1.30631220E-02 -1.71571100E-05  1.60560790E-08 -6.09363800E-12  2.46752600E+04  1.37946700E+01
N2H3                 300  5000  1000
 4.44184600E+00  7.21427000E-03 -2.49568400E-06  3.92056400E-10 -2.29894900E-14  1.66422110E+04 -4.27520400E-01
 3.17420300E+00  4.71590700E-03  1.33486710E-05 -1.91968400E-08  7.48756300E-12  1.72726900E+04  7.55722400E+00
N2H4                 300  5000  1000
 4.97731700E+00  9.59551900E-03 -3.54763900E-06  6.12429900E-10 -4.02979500E-14  9.34121900E+03 -2.96298900E+00
 6.44260500E-02  2.74972900E-02 -2.89945100E-05  1.74523900E-08 -4.42228200E-12  1.04519170E+04  2.12778900E+01
HNNO                 300  4000  1500
 6.99121700E+00  1.87597000E-03 -2.12458400E-07 -6.71047200E-11  1.23050800E-14  2.49756600E+04 -1.12352290E+01
 2.23829800E+00  1.35919970E-02 -1.17987280E-05  5.39297000E-09 -1.01085890E-12  2.66025800E+04  1.41367890E+01
HNOH                 300  4000  1500
 6.39613400E+00  1.82106700E-03 -1.87089100E-07 -7.84447100E-11  1.44485550E-14  7.85961500E+03 -1.04047850E+01
 2.12527400E+00  1.06628180E-02 -7.60258800E-06  3.08164100E-09 -5.72649800E-13  9.55354400E+03  1.30967180E+01
HNO3                 300  5000  1000
 7.00384400E+00  5.81149300E-03 -2.33378800E-06  4.28881400E-10 -2.95938500E-14 -1.88995200E+04 -1.04786280E+01
 1.35318500E+00  2.22002400E-02 -1.97881100E-05  8.77390800E-09 -1.65838440E-12 -1.73856200E+04  1.85186800E+01
H2NO                 300  4000  1500
 5.67334600E+00  2.29883600E-03 -1.77444500E-07 -1.10348180E-10  1.85976200E-14  5.56932500E+03 -6.15354000E+00
 2.53058900E+00  8.59603500E-03 -5.47103000E-06  2.27624900E-09 -4.64807300E-13  6.86803000E+03  1.12665060E+01
CNN                  300  5000  1000
 4.78593000E+00  2.55955300E-03 -1.00313260E-06  1.80714800E-10 -1.22738270E-14  6.87041100E+04 -2.95395700E-01
 3.52443600E+00  7.27192300E-03 -8.27269800E-06  5.62870400E-09 -1.64157590E-12  6.89964700E+04  5.93244400E+00
NCN                  300  4000  1500
 6.65212000E+00  6.10803400E-04 -1.38972660E-07  2.69554900E-12  1.66994390E-15  5.17240300E+04 -1.13851660E+01
 3.10127000E+00  9.98167400E-03 -9.92070100E-06  4.75891900E-09 -8.96862600E-13  5.28575700E+04  7.31757900E+00
H2CNO                300  4000  1500
 8.48563900E+00  2.63327700E-03 -3.01749800E-07 -8.34191600E-11  1.59397730E-14  1.71643400E+04 -2.05215600E+01
 1.04585590E+00  2.12649300E-02 -1.96275300E-05  9.65959200E-09 -1.94106800E-12  1.97461100E+04  1.91971800E+01
HCCO                 300  4000  1000
 6.75807300E+00  2.00040000E-03 -2.02760700E-07 -1.04113180E-10  1.96516400E-14  1.90151300E+04 -9.07126200E+00
 5.04796500E+00  4.45347800E-03  2.26828200E-07 -1.48209450E-09  2.25074100E-13  1.96589100E+04  4.81843900E-01
C2N2                 300  5000  1000
 6.54800200E+00  3.98470700E-03 -1.63421640E-06  3.03859600E-10 -2.11106900E-14  3.49071600E+04 -9.73579000E+00
 4.26545900E+00  1.19225690E-02 -1.34201420E-05  9.19229700E-09 -2.77894100E-12  3.54788700E+04  1.71321200E+00
HCNH                 300  4000  1000
 4.92329200E+00  3.33289700E-03 -3.37089600E-07 -1.90161900E-10  3.53182500E-14  3.13266900E+04 -1.63250880E+00
 2.75945600E+00  6.10338600E-03  7.71314900E-07 -2.06309300E-09  1.93191900E-13  3.21724700E+04  1.05748950E+01
HON                  300  5000  1671
 3.78577430E+00  2.86062728E-03 -1.02423922E-06  1.64463139E-10 -9.77943616E-15  2.93319701E+04  3.12193293E+00
 3.33656431E+00  2.67682939E-03  5.61801303E-07 -1.11362279E-09  2.84076438E-13  2.95979751E+04  5.96343188E+00
H2NN                 300  5000  1695
 3.13531032E+00  5.68632569E-03 -1.93983467E-06  3.01290501E-10 -1.74978144E-14  3.33678346E+04  7.04815840E+00
